Tempo; Valor
1,37249;300,7100542
1,37347035;304,4190206
1,3744507;308,7026998
1,37543105;312,8838765
1,3764114;315,9144987
1,37739175;316,7401807
1,3783721;314,779701
1,37935245;310,1867227
1,3803328;303,8500706
1,38131315;297,1946451
1,3822935;291,6795118
1,38327385;288,1596447
1,3842542;286,665174
1,38523455;286,6971157
1,3862149;287,5640886
1,38719525;288,5375691
1,3881756;288,9763072
1,38915595;288,5102243
1,3901363;287,2055491
1,39111665;285,5466705
1,392097;284,1942175
1,39307735;283,7039408
1,3940577;284,3132763
1,39503805;285,7381829
1,3960184;287,1532624
1,39699875;287,6235116
1,3979791;286,6722943
1,39895945;284,4071801
1,3999398;281,3162521
1,40092015;278,1909582
1,4019005;276,0034588
1,40288085;275,3256423
1,4038612;275,6427092
1,40484155;275,3918679
1,4058219;272,9156767
1,40680225;267,6317886
1,4077826;260,5683255
1,40876295;253,9156842
1,4097433;249,8482859
1,41072365;249,327112
1,411704;251,703056
1,41268435;255,3227101
1,4136647;258,4827037
1,41464505;260,089836
1,4156254;259,9691519
1,41660575;258,8758983
1,4175861;258,0892893
1,41856645;258,6363729
1,4195468;260,6057832
1,42052715;263,0753733
1,4215075;264,6611295
1,42248785;264,1971006
1,4234682;261,1608763
1,42444855;255,8790258
1,4254289;249,5609451
1,42640925;243,8814106
1,4273896;240,0977012
1,42836995;238,3783217
1,4293503;237,9238795
1,43033065;237,6876241
1,431311;237,0857075
1,43229135;236,261568
1,4332717;235,8360317
1,43425205;236,3146902
1,4352324;237,4743065
1,43621275;238,1786263
1,4371931;236,9371098
1,43817345;232,9869277
1,4391538;227,1224087
1,44013415;221,5118319
1,4411145;218,4809382
1,44209485;219,0878629
1,4430752;222,4835755
1,44405555;226,4705506
1,4450359;228,8409133
1,44601625;228,5179091
1,4469966;225,7477712
1,44797695;221,4743345
1,4489573;216,6056377
1,44993765;211,7012887
1,450918;207,1165691
1,45189835;203,2529264
1,4528787;200,5486352
1,45385905;199,2298411
1,4548394;199,1156028
1,45581975;199,6373442
1,4568001;200,0889678
1,45778045;200,004452
1,4587608;199,3184255
1,45974115;198,1444637
1,4607215;196,4873801
1,46170185;194,156912
1,4626822;190,9321349
1,46366255;187,0115553
1,4646429;183,3316133
1,46562325;181,0471904
1,4666036;180,4446637
1,46758395;180,528631
1,4685643;179,7984521
1,46954465;177,3557075
1,470525;173,3640934
1,47150535;168,7727979
1,4724857;164,7297
1,47346605;162,0184125
1,4744464;160,7298308
1,47542675;160,2865897
1,4764071;159,7453559
1,47738745;158,2560643
1,4783678;155,5724897
1,47934815;152,2658957
1,4803285;149,2828602
1,48130885;147,1365425
1,4822892;145,4843544
1,48326955;143,4157995
1,4842499;140,1413802
1,48523025;135,5889047
1,4862106;130,4785522
1,48719095;125,7729009
1,4881713;121,933753
1,48915165;118,5535712
1,490132;114,5904856
1,49111235;109,0663931
1,4920927;101,7946827
1,49307305;93,6206432
1,4940534;85,99683139
1,49503375;80,21394767
1,4960141;76,80333106
1,49699445;75,39157559
1,4979748;74,88354047
1,49895515;73,77115081
1,4999355;70,62254274
1,50091585;64,70891901
1,5018962;56,31383197
1,50287655;46,43305316
1,5038569;36,21355647
1,50483725;26,61705284
1,5058176;18,31918968
1,50679795;11,61389504
1,5077783;6,353537981
1,50875865;2,051159818
1,509739;-1,941549148
1,51071935;-6,232937668
1,5116997;-11,0802299
1,51268005;-16,13671982
1,5136604;-20,67506091
1,51464075;-24,30022608
1,5156211;-27,48740848
1,51660145;-31,28072575
1,5175818;-36,34138439
1,51856215;-42,32019954
1,5195425;-48,23792571
1,52052285;-53,43235181
1,5215032;-58,07550659
1,52248355;-62,888014
1,5234639;-68,49027594
1,52444425;-74,92893183
1,5254246;-81,61221641
1,52640495;-87,67920236
1,5273853;-92,59850345
1,52836565;-96,53129561
1,529346;-100,1252041
1,53032635;-103,9472985
1,5313067;-108,1076455
1,53228705;-112,3666854
1,5332674;-116,5062394
1,53424775;-120,5912258
1,5352281;-124,9691698
1,53620845;-130,0267788
1,5371888;-135,8216088
1,53816915;-141,8500157
1,5391495;-147,2091107
1,54012985;-151,1575421
1,5411102;-153,7093521
1,54209055;-155,7508264
1,5430709;-158,5771319
1,54405125;-163,2306771
1,5450316;-169,9693917
1,54601195;-178,029668
1,5469923;-185,9258408
1,54797265;-192,2958268
1,548953;-196,733777
1,54993335;-199,9476739
1,5509137;-203,1498658
1,55189405;-207,2036178
1,5528744;-212,1813429
1,55385475;-217,5626017
1,5548351;-222,7213177
1,55581545;-227,2659613
1,5567958;-231,1746184
1,55777615;-234,8444988
1,5587565;-238,9838341
1,55973685;-244,2158633
1,5607172;-250,5899537
1,56169755;-257,4380207
1,5626779;-263,7426781
1,56365825;-268,7234259
1,5646386;-272,2145901
1,56561895;-274,6249059
1,5665993;-276,5810835
1,56757965;-278,5705433
1,56856;-280,8592075
1,56954035;-283,652731
1,5705207;-287,2256061
1,57150105;-291,8472931
1,5724814;-297,5784388
1,57346175;-304,1161892
1,5744421;-310,8332506
1,57542245;-317,0399285
1,5764028;-322,3410096
1,57738315;-326,8435435
1,5783635;-331,0455611
1,57934385;-335,4922306
1,5803242;-340,4263163
1,58130455;-345,6011884
1,5822849;-350,380117
1,58326525;-354,1547937
1,5842456;-356,8483349
1,58522595;-359,0751364
1,5862063;-361,7435009
1,58718665;-365,3956826
1,588167;-369,835176
1,58914735;-374,3167116
1,5901277;-378,1084368
1,59110805;-380,9755278
1,5920884;-383,2358432
1,59306875;-385,4259872
1,5940491;-387,8954328
1,59502945;-390,5850332
1,5960098;-393,1032499
1,59699015;-395,0792951
1,5979705;-396,521282
1,59895085;-397,8452954
1,5999312;-399,5725872
1,60091155;-401,9751565
1,6018919;-404,9283368
1,60287225;-408,0777192
1,6038526;-411,1773932
1,60483295;-414,2462988
1,6058133;-417,3866827
1,60679365;-420,5468474
1,607774;-423,5460678
1,60875435;-426,2749205
1,6097347;-428,7668297
1,61071505;-431,0384264
1,6116954;-432,8918772
1,61267575;-433,9694492
1,6136561;-434,1041652
1,61463645;-433,6112967
1,6156168;-433,163951
1,61659715;-433,3491829
1,6175775;-434,2912827
1,61855785;-435,5894541
1,6195382;-436,5784337
1,62051855;-436,7737071
1,6214989;-436,2469991
1,62247925;-435,6551837
1,6234596;-435,8356221
1,62443995;-437,2049209
1,6254203;-439,3951384
1,62640065;-441,4280139
1,627381;-442,3281504
1,62836135;-441,732246
1,6293417;-440,0835351
1,63032205;-438,3514188
1,6313024;-437,5076168
1,63228275;-438,0574241
1,6332631;-439,8578514
1,63424345;-442,2560198
1,6352238;-444,3658705
1,63620415;-445,3214266
1,6371845;-444,5011048
1,63816485;-441,7277958
1,6391452;-437,3635648
1,64012555;-432,2380161
1,6411059;-427,4602276
1,64208625;-424,2065814
1,6430666;-423,4787353
1,64404695;-425,7303335
1,6450273;-430,4301488
1,64600765;-435,9830061
1,646988;-440,3878152
1,64796835;-442,3323683
1,6489487;-441,8789441
1,64992905;-440,252414
1,6509094;-439,0028858
1,65188975;-439,1054719
1,6528701;-440,4581773
1,65385045;-442,0511898
1,6548308;-442,6934172
1,65581115;-441,7787244
1,6567915;-439,5772758
1,65777185;-436,9239801
1,6587522;-434,6316554
1,65973255;-433,1301525
1,6607129;-432,5019941
1,66169325;-432,6373252
1,6626736;-433,2707849
1,66365395;-433,9917106
1,6646343;-434,3581844
1,66561465;-434,0822696
1,666595;-433,1887362
1,66757535;-432,0046887
1,6685557;-430,921178
1,66953605;-430,16201
1,6705164;-429,7750278
1,67149675;-429,6882026
1,6724771;-429,6783577
1,67345745;-429,4074318
1,6744378;-428,6204724
1,67541815;-427,3374619
1,6763985;-425,8703481
1,67737885;-424,6392908
1,6783592;-423,8681999
1,67933955;-423,3621332
1,6803199;-422,5951579
1,68130025;-421,0818483
1,6822806;-418,6836769
1,68326095;-415,5793211
1,6842413;-412,0639763
1,68522165;-408,4935425
1,686202;-405,3395942
1,68718235;-403,0692836
1,6881627;-401,8232634
1,68914305;-401,2348827
1,6901234;-400,6402848
1,69110375;-399,5041626
1,6920841;-397,7255366
1,69306445;-395,6559887
1,6940448;-393,8261491
1,69502515;-392,5369879
1,6960055;-391,6295499
1,69698585;-390,6171317
1,6979662;-389,0112952
1,69894655;-386,5467936
1,6999269;-383,2090792
1,70090725;-379,1526061
1,7018876;-374,6085675
1,70286795;-369,8533294
1,7038483;-365,2572348
1,70482865;-361,2999337
1,705809;-358,4121513
1,70678935;-356,7299886
1,7077697;-356,0027691
1,70875005;-355,707191
1,7097304;-355,241538
1,71071075;-354,1369916
1,7116911;-352,2343675
1,71267145;-349,7153896
1,7136518;-346,9690585
1,71463215;-344,3900336
1,7156125;-342,1959404
1,71659285;-340,3152573
1,7175732;-338,4018735
1,71855355;-335,9975539
1,7195339;-332,7734915
1,72051425;-328,7221119
1,7214946;-324,167271
1,72247495;-319,5517498
1,7234553;-315,1613986
1,72443565;-311,0421326
1,725416;-307,1670641
1,72639635;-303,6123224
1,7273767;-300,4939732
1,72835705;-297,7518323
1,7293374;-295,0865027
1,73031775;-292,13817
1,7312981;-288,6911285
1,73227845;-284,7464404
1,7332588;-280,5165708
1,73423915;-276,3845069
1,7352195;-272,7715678
1,73619985;-269,9301095
1,7371802;-267,8204015
1,73816055;-266,1940572
1,7391409;-264,7882558
1,74012125;-263,4215917
1,7411016;-261,9229368
1,74208195;-260,0311916
1,7430623;-257,4523613
1,74404265;-254,0798576
1,745023;-250,1424268
1,74600335;-246,0766114
1,7469837;-242,2148506
1,74796405;-238,5516043
1,7489444;-234,7608818
1,74992475;-230,4597621
1,7509051;-225,539786
1,75188545;-220,2785008
1,7528658;-215,1040162
1,75384615;-210,2920557
1,7548265;-205,9590436
1,75580685;-202,2572585
1,7567872;-199,3843003
1,75776755;-197,3352151
1,7587479;-195,7283759
1,75972825;-193,960404
1,7607086;-191,5544402
1,76168895;-188,3860385
1,7626693;-184,6406556
1,76364965;-180,6273753
1,76463;-176,6703229
1,76561035;-173,0901959
1,7665907;-170,1170128
1,76757105;-167,7630175
1,7685514;-165,8096414
1,76953175;-163,9045175
1,7705121;-161,7136088
1,77149245;-159,1016203
1,7724728;-156,2275059
1,77345315;-153,4465145
1,7744335;-151,0468279
1,77541385;-148,970834
1,7763942;-146,7498583
1,77737455;-143,8000416
1,7783549;-139,8848419
1,77933525;-135,2886997
1,7803156;-130,5535656
1,78129595;-126,135974
1,7822763;-122,2617808
1,78325665;-118,9139592
1,784237;-115,9248423
1,78521735;-113,1614108
1,7861977;-110,5782788
1,78717805;-108,0222948
1,7881584;-105,0879334
1,78913875;-101,3807088
1,7901191;-97,02732588
1,79109945;-92,81363183
1,7920798;-89,67510509
1,79306015;-88,00916129
1,7940405;-87,41073318
1,79502085;-86,94136463
1,7960012;-85,63498375
1,79698155;-82,93963013
1,7979619;-78,97119418
1,79894225;-74,4676368
1,7999226;-70,35416295
1,80090295;-67,18000473
1,8018833;-64,90928929
1,80286365;-63,17244635
1,803844;-61,62382739
1,80482435;-60,12572732
1,8058047;-58,79014199
1,80678505;-57,91444092
1,8077654;-57,75249795
1,80874575;-58,23677675
1,8097261;-58,9141246
1,81070645;-59,16818329
1,8116868;-58,53006289
1,81266715;-56,8059203
1,8136475;-53,92449396
1,81462785;-49,75482569
1,8156082;-44,2301929
1,81658855;-37,71108695
1,8175689;-31,19947867
1,81854925;-26,11790883
1,8195296;-23,65596583
1,82050995;-24,08191102
1,8214903;-26,56645487
1,82247065;-29,59906323
1,823451;-31,61843838
1,82443135;-31,54909101
1,8254117;-29,11673307
1,82639205;-24,89019185
1,8273724;-20,0528307
1,82835275;-15,910419
1,8293331;-13,27311586
1,83031345;-12,05346592
1,8312938;-11,33867152
1,83227415;-9,909097802
1,8332545;-6,932659901
1,83423485;-2,404784595
1,8352152;2,976812348
1,83619555;8,346867723
1,8371759;13,12226137
1,83815625;17,0592019
1,8391366;20,07621608
1,84011695;22,18305082
1,8410973;23,58234504
1,84207765;24,7286407
1,843058;26,21201177
1,84403835;28,55643941
1,8450187;32,07229123
1,84599905;36,80963074
1,8469794;42,54708453
1,84795975;48,74910227
1,8489401;54,5531914
1,84992045;58,88926786
1,8509008;60,80302639
1,85188115;59,98130722
1,8528615;57,15977029
1,85384185;53,97809882
1,8548222;52,33072749
1,85580255;53,61447723
1,8567829;58,11610048
1,85776325;64,73447881
1,8587436;71,35869334
1,85972395;75,91133372
1,8607043;77,44390375
1,86168465;76,54157484
1,862665;74,84107071
1,86364535;74,07664015
1,8646257;75,23916216
1,86560605;78,23419525
1,8665864;82,13537917
1,86756675;85,82373256
1,8685471;88,58690176
1,86952745;90,35719886
1,8705078;91,59236646
1,87148815;92,97741795
1,8724685;95,0988373
1,87344885;98,1911531
1,8744292;102,0023476
1,87540955;105,8496556
1,8763899;108,9693334
1,87737025;110,985469
1,8783506;112,0628901
1,87933095;112,6122046
1,8803113;112,8949502
1,88129165;112,91843
1,882272;112,6654643
1,88325235;112,3797739
1,8842327;112,590571
1,88521305;113,7879009
1,8861934;116,0166434
1,88717375;118,8361103
1,8881541;121,7244007
1,88913445;124,4801123
1,8901148;127,2301829
1,89109515;130,1419363
1,8920755;133,2137655
1,89305585;136,3070529
1,8940362;139,2020797
1,89501655;141,5370848
1,8959969;142,8957391
1,89697725;143,2312818
1,8979576;143,2308973
1,89893795;144,0533379
1,8999183;146,5115162
1,90089865;150,4209653
1,901879;154,6987206
1,90285935;158,0889992
1,9038397;159,9112547
1,90482005;160,434312
1,9058004;160,8491552
1,90678075;162,7567047
1,9077611;167,2052149
1,90874145;173,9205361
1,9097218;181,4229688
1,91070215;187,9029338
1,9116825;192,1193885
1,91266285;193,7471604
1,9136432;193,1295641
1,91462355;190,8205509
1,9156039;187,3757072
1,91658425;183,5426256
1,9175646;180,518752
1,91854495;179,7522065
1,9195253;182,1939768
1,92050565;187,5434493
1,921486;194,1336147
1,92246635;199,6521155
1,9234467;202,3568998
1,92442705;202,0896986
1,9254074;200,3750555
1,92638775;199,3944553
1,9273681;200,4723928
1,92834845;203,2147015
1,9293288;205,9519389
1,93030915;207,0347505
1,9312895;205,9855049
1,93226985;203,8394867
1,9332502;202,5447195
1,93423055;203,8001734
1,9352109;208,0821475
1,93619125;214,3975784
1,9371716;220,7529722
1,93815195;225,0515145
1,9391323;226,0541211
1,94011265;223,9548628
1,941093;220,2490396
1,94207335;216,9924059
1,9430537;215,8709937
1,94403405;217,4617348
1,9450144;220,9780146
1,94599475;224,7552441
1,9469751;227,2879918
1,94795545;228,0686517
1,9489358;227,6548081
1,94991615;227,0856335
1,9508965;227,2041167
1,95187685;228,3861497
1,9528572;230,6726073
1,95383755;233,8779393
1,9548179;237,4774953
1,95579825;240,5381698
1,9567786;242,021511
1,95775895;241,4002243
1,9587393;239,0771327
1,95971965;236,2311471
1,9607;234,2740612
1,96168035;234,219656
1,9626607;236,1205519
1,96364105;238,8932018
1,9646214;240,8941511
1,96560175;241,0602899
1,9665821;239,7279647
1,96756245;238,3324025
1,9685428;238,2596135
1,96952315;239,9268063
1,9705035;242,7161575
1,97148385;245,5244756
1,9724642;247,4348577
1,97344455;248,1491022
1,9744249;247,9796945
1,97540525;247,4643286
